steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36,trial_37,trial_38,trial_39,trial_40,trial_41,trial_42,trial_43,trial_44,trial_45,trial_46,trial_47,trial_48,trial_49,trial_50,trial_51,trial_52,trial_53,trial_54,trial_55,trial_56,trial_57,trial_58,trial_59
105263157.89473684,187.4822156936178,168.81655327872556,183.96053641076892,259.9417879020078,197.78698479980642,200.9632009822576,252.2136458176655,260.4845025263665,312.45136727520634,200.15711312272543,269.80010229596803,127.38773361030047,121.39551918328304,254.8371876923166,307.9046038826747,216.54950229489242,235.1073884034421,306.84854726315865,218.3854012038569,117.49342332053877,249.15439719770754,231.85994625562117,247.3223593897106,235.77957139929907,245.79210845527555,144.97472224489803,289.6301629508631,246.8354558282612,249.4250682894543,186.52417960787744,261.16505889978436,270.0852087121921,231.29987899905427,260.187934553359,192.83863506843838,214.1980406263033,191.01341612765003,331.32259322170404,212.06754543279348,198.13864791566644,207.2465890195231,235.2270682571337,243.0753881094198,303.44697698942514,179.47131669958873,94.66741403656653,197.60686232657312,149.48907171086591,264.85335073527204,175.20055618139185,208.9073012083191,236.6283622346096,212.45229872062265,212.37005870139168,168.72790700131176,111.51848024596303,218.2907471880523,229.14288076940005,190.20035747709036,182.12844445558466
115789473.68421052,204.33618636458203,208.97937327392214,203.26508745633663,262.53028909197474,228.25160244742918,239.83261680223274,307.8960346965083,291.83622635550114,318.1760849858585,189.93487178135942,272.6035751122517,147.29058455785224,131.56432024395696,284.9344873376335,334.6258354376062,242.79576449764897,276.9140351096431,332.6072866247962,271.86184722048915,146.20610334276327,288.3537132783775,223.48604851317208,279.3637355322075,272.9982034846769,264.4160739589596,215.220591410623,326.7301407122876,260.74825026016487,279.50744292878875,191.47800940857203,308.1976659703288,287.3858875845278,237.58001807282506,268.49753534917687,236.11503538427425,263.1190391036777,217.44360463634916,353.33575785234365,209.34603341167323,225.0007956305369,197.30059046362246,260.6699765298175,287.34515616925137,323.88860872057666,182.6750216743705,139.93921522926178,225.1112028043356,196.24649667013384,303.7260773763927,204.40207447499614,214.62775435998336,231.77151989115407,263.9149778497268,263.2551559860356,187.07528430326659,124.55479483455007,215.15620480618153,264.0115539427444,205.88322556943444,208.21420388790543
126315789.47368422,224.27290287258884,213.94084420857996,212.1724990754907,267.4558044209705,288.073020624322,294.9917391604664,281.01059953856,285.1447145780367,353.9158715306888,238.73978208521407,259.65260402251477,172.69965283131006,134.63715194533077,287.3527122666631,377.128634861962,243.58635720899562,304.760246725624,371.4857180663423,286.60728735342576,174.12479818593766,310.08049941161994,230.00405312393514,316.123489933331,295.7356850334812,287.8535455402575,266.5603330914664,350.49364153235905,273.65543075710787,301.18170159774473,229.5719277843875,330.85581437735675,277.90954718926605,248.3884120443191,290.59740516584674,232.19719084577213,289.21906135683247,219.5619089050306,328.959751304497,278.1110437177226,209.61117229402225,213.5325285718052,297.6727019769664,297.0418804474484,331.8711062081963,238.0768505499965,169.32207323094815,231.79873708030854,199.25926227450697,340.2057539125559,218.2615093436928,225.0138333202069,293.3826207906587,274.8790082218244,276.67763111862115,208.71575643596887,144.980948954573,262.5158955570404,329.17942566191397,270.61722003455975,231.61985431566134
136842105.2631579,204.38010185201574,233.880563097441,251.9661883152093,288.11714197897516,301.35627189839977,302.1487548557675,283.20209472430383,308.6939438982684,312.7614157887541,289.99760320378147,316.69549368689275,186.9147924491078,135.96301089714274,335.63530246158064,421.7878439278649,276.05110477860455,336.82433988471774,379.132361794195,266.17172882051676,217.702279388368,308.3334091058068,283.4567099456725,307.4117430953768,312.57243897280864,330.12590011690133,268.43772835381475,393.60475318179243,283.05019038767034,378.11122529311865,245.33570881852484,384.1772100708327,277.21013088049654,264.6887591629808,308.60342785938957,257.6098503650391,294.82469220892875,266.72664497004325,308.0634727055346,306.3786484911171,219.61969740849787,269.2697040357749,333.9351530465558,264.68840490087575,367.447809548094,257.10414108910555,180.92165099823245,201.71280920592204,232.5189837320525,362.8353548965461,219.4646458754992,248.13732507407997,301.658544296538,286.99322312277775,269.58465626629436,258.1865828535894,141.41744397242147,241.2628508800449,387.8847122683585,315.2520664345855,234.0036096096534
147368421.0526316,209.01412421563987,269.1088501650046,277.62140132680827,286.3812462845998,304.92271114749593,304.5740827620855,311.66304726977097,363.82818948859324,355.8465009590926,337.3051970617593,363.53718839160626,193.68300695837038,155.41928049030398,358.85109749576725,353.6260774142193,313.36778022031046,334.61180174268185,396.17468280739405,253.3930328178769,242.55612659479112,316.19599434097717,283.3968463571448,271.94968776227364,279.3344040309953,373.79561375713087,360.1616574241845,416.8008358777395,188.8068022620644,402.13552527051223,260.17150159852986,344.99628295330456,263.9971654071702,304.5801596341041,320.50696164666783,301.2938507281843,321.0130844740326,297.0878530549211,316.5158826345552,303.0372310698528,246.50805036009515,339.1457488394841,293.5122398260227,330.566440542484,354.39843065883974,276.27822203244864,184.7441100037329,223.14476646272433,261.6821691578775,330.4065732496927,229.5302502490642,264.84120489000617,291.0414294877871,273.45942357438423,310.54708901402694,286.3682355510891,158.15299937236344,302.50970089270476,374.0639517163636,304.0609434238761,268.9613715258332
157894736.84210527,215.1030660117267,289.763091495823,305.73230834185586,316.6466577644989,331.2296462570862,277.30848388658666,344.0689388087582,336.82872416487686,337.24014171206716,393.52752171419667,310.6581031430791,191.41533756218953,179.36305265396916,356.5080643377971,410.7615501263136,354.4903463050104,387.5390976777203,418.3770597886676,243.5269136584449,274.0524370534103,355.5813758495442,296.22212664968754,208.55149613163968,325.721032025081,374.74396902231956,333.0372606325182,361.22691870775907,340.33279469122203,432.9252212346426,277.5082257670709,364.7816114776518,287.8339680674334,295.9136459311455,282.7450615151932,338.94229687614126,299.85669886289867,262.1307636130384,435.8061072797492,236.99161491652433,277.8856634701141,315.0719299669741,339.4638539322361,359.3706164003409,371.2352041375109,304.5772513735658,209.5413842926478,246.9610502694287,284.7601460336483,386.50880843813735,238.10788500812575,310.003999425929,288.3094627606241,285.3150259283606,327.36437099742756,241.41174038113647,134.67995923278733,282.21453795868933,328.59135473558774,288.3819711018467,327.2083716369402
168421052.63157895,291.8934986716823,292.8032875404464,303.6196940453759,310.7215798026637,338.8408755542829,338.22096556507654,377.3762954516424,363.7390118305703,388.64554795664105,420.05065055963405,378.4726949213615,207.1002508576887,192.2559747293055,362.39914556487446,393.45044374862204,377.83641522214685,370.9075768396795,448.9780755109074,272.7927068779013,286.2883612904852,385.07544864776065,294.31664315221053,341.0183441467233,360.32159218167334,350.3668509203311,307.06587868185915,422.5287315997391,238.88580998819614,402.5153885759475,262.52917306905306,414.1949773812228,278.41245042716366,284.3255839545971,355.59817077974867,319.1476166202091,378.6395647796568,283.31147490710106,411.21407767478115,319.01904493223606,309.0330916705885,245.08074630066295,353.4125390845323,337.34525808535125,355.4833657946283,331.7615326197194,258.2921636117793,250.11618260003192,265.5470217007349,396.1393336377976,280.4855040473621,335.74812761238076,312.44806572076686,318.4781535721882,330.91542130097787,275.1197319413817,176.67198796021313,349.0430592275393,383.1076037177089,284.15803462844804,350.77298175595143
178947368.42105263,323.4867910341543,306.59477210053115,338.9742059683701,272.44762310014204,349.6202698180715,356.21242533438425,415.3843328445077,406.45503196706403,363.5525320651128,368.83238811341016,322.88656639103414,210.61926726819405,195.73444180021326,393.5083012118564,353.9615836264024,354.97095883817224,420.2413749036036,402.9848650800389,278.0039345709571,266.9015686836434,405.04649478519065,278.25217117133894,363.5661960510006,299.80019076601945,366.57334774542716,399.6004834398009,315.69167166857505,367.6714489875243,363.48987470785994,266.5817015587953,450.8775974322224,296.9991092657944,344.28410071522575,365.41132432461774,332.17150423071064,341.8766899444885,281.2321838731581,384.17475245880615,253.21313249643816,361.2629809699891,367.6414440762964,363.0169169056614,308.1073904992636,356.2537413179214,326.57385522655505,254.51422596563924,280.81164139855935,293.0028404293794,428.4441351449721,239.6546129898021,311.5046668029558,326.63328962271567,282.41087649659437,367.72824119555656,271.8521433210109,206.54136326640761,333.58757517542534,422.88554984826465,284.63246393500935,331.5176258027719
189473684.21052632,291.1987604441075,392.81539487475504,303.93205805663587,314.49674255233725,370.4853718543317,358.1279445888263,370.9162837828295,408.34209462199516,376.9015187413078,421.59953840039776,401.91046565655523,229.21167370074343,215.54053490074386,384.1058138057466,407.30039984912423,448.3455321224112,373.25967925357685,357.59249067256985,291.3433544710072,328.6641294546735,394.9899036950352,273.3378584819157,385.9936726593575,319.5205416507668,326.6827584921158,385.2930974958676,335.6819358636468,362.249475315337,435.5602965889875,245.25459116218494,410.8941179183712,348.55669626403716,384.0513943154726,385.2983011131141,297.47666549534017,423.8761345331358,244.62352379116325,447.90094579454933,306.7216131251274,286.28587409928235,377.71188819028663,425.4318806633064,357.0208544665096,424.4997699016349,343.72069834523586,275.1054221634389,223.85850632116404,360.19619662593277,452.4859390943995,300.5850230996959,331.72917448351586,325.9052586149311,306.93792577496527,352.26298673199153,313.6327243098922,180.516361028699,378.100378198802,377.6579695760048,298.44257219990203,367.06861152708365
200000000.0,323.80988609477095,410.82074248947595,338.916478557022,342.94881952122637,366.69170150788204,377.3954415462519,355.05356556490847,451.865214932906,408.574218640202,425.3116951286793,352.9965223356297,279.53458236863736,198.7256152974932,438.31003459817487,481.4843272660908,369.4874466045907,425.41700550756957,441.6266595438907,282.14364730841237,295.30975777381343,368.03513252578284,406.2630075451575,334.8723376722712,336.7419066240913,414.0972129012409,410.93163867843776,434.83542439341545,328.48616526628797,431.39962866118077,281.5225012929816,424.4315608786909,320.1624299036829,371.7119784135568,407.4015055690941,345.5004364236405,419.4131177130498,225.1177396366471,445.5111840022238,337.37999242544174,309.45874505293995,389.9827517616121,383.01435690804533,375.1896372296308,409.1512322927776,348.62199642626865,280.99005907146557,273.87161913043576,364.73685055971146,427.10471819576463,351.24566193160257,387.2563348522312,326.1249270596002,335.38179971983556,355.090489161642,341.9574250124003,187.0701408150949,331.78061578618855,444.7386715020004,318.50800225138664,380.48608528940304
